fecha 	 low 	 open 	 close 	 high 	 highpoint 	 lowpoint 	 ema short 	 ema mid 	 signal 	 shorttrend 	 midtrend 	 longtrend 	 action 
17/12/2001	0,67	0,67	0,67	0,67	0,6342	0,7381	0,1956	false	false	null	null	UPTREND	0
18/12/2001	0,67	0,68	0,68	0,68	0,6399	0,7358	0,2543	true	false	null	null	UPTREND	0
19/12/2001	0,67	0,67	0,67	0,67	0,6437	0,7332	0,2583	false	false	null	null	UPTREND	0
20/12/2001	0,74	0,75	0,75	0,75	0,6569	0,7339	0,3791	false	false	null	null	UPTREND	0
21/12/2001	0,75	0,75	0,75	0,75	0,6686	0,7345	0,4767	false	false	null	null	UPTREND	0
24/12/2001	0,75	0,75	0,75	0,75	0,6788	0,7351	0,5824	false	false	null	null	UPTREND	0
25/12/2001	0,75	0,75	0,75	0,75	0,6877	0,7357	0,5101	false	false	null	null	UPTREND	0
26/12/2001	0,75	0,75	0,75	0,75	0,6955	0,7363	0,4467	false	false	null	null	UPTREND	0
27/12/2001	0,75	0,75	0,75	0,75	0,7023	0,7368	0,3911	true	false	null	null	UPTREND	0
28/12/2001	0,73	0,73	0,73	0,73	0,7057	0,7366	0,3009	false	false	null	null	UPTREND	0
31/12/2001	0,73	0,73	0,73	0,73	0,7088	0,7363	0,2218	false	false	null	null	UPTREND	0
01/01/2002	0,73	0,73	0,73	0,73	0,7114	0,736	0,1525	false	false	null	null	UPTREND	0
02/01/2002	0,73	0,76	0,76	0,76	0,7175	0,737	0,1959	false	true	null	null	UPTREND	0
03/01/2002	0,78	0,81	0,81	0,81	0,7291	0,7399	0,3376	false	false	null	null	UPTREND	0
04/01/2002	0,81	0,81	0,81	0,81	0,7392	0,7426	0,4612	false	false	null	null	UPTREND	0
07/01/2002	0,81	0,81	0,81	0,81	0,748	0,7452	0,1289	false	false	null	null	UPTREND	0
08/01/2002	0,81	0,81	0,81	0,81	0,7558	0,7478	0,4441	false	false	null	null	UPTREND	0
09/01/2002	0,81	0,81	0,81	0,81	0,7626	0,7502	0,3888	false	false	null	null	UPTREND	0
10/01/2002	0,81	0,81	0,81	0,81	0,7685	0,7526	0,3404	false	false	null	null	UPTREND	0
11/01/2002	0,81	0,81	0,81	0,81	0,7737	0,7548	0,2979	false	false	null	null	UPTREND	0
14/01/2002	0,81	0,81	0,81	0,81	0,7782	0,757	0,2608	false	false	null	null	UPTREND	0
15/01/2002	0,81	0,81	0,81	0,81	0,7822	0,7591	0,2282	false	false	null	null	UPTREND	0
16/01/2002	0,81	0,81	0,81	0,81	0,7857	0,7611	0,1997	false	false	null	null	UPTREND	0
17/01/2002	0,82	0,96	0,96	0,96	0,8075	0,7689	0,4858	false	false	null	null	UPTREND	0
18/01/2002	0,96	0,96	0,96	0,96	0,8265	0,7764	0,7336	false	false	null	null	UPTREND	0
21/01/2002	1,03	1,03	1,03	1,05	0,852	0,7863	1,0874	true	false	null	null	UPTREND	0
22/01/2002	1,03	1,03	1,03	1,03	0,8742	0,7959	1,0948	false	false	null	null	UPTREND	0
23/01/2002	1	1	1	1	0,8899	0,8039	1,0415	false	false	null	null	UPTREND	0
24/01/2002	1	1	1	1	0,9037	0,8116	0,8539	false	false	null	null	UPTREND	0
25/01/2002	0,96	0,96	0,96	0,98	0,9107	0,8174	0,6057	false	false	null	null	UPTREND	0
28/01/2002	0,96	0,96	0,96	0,96	0,9169	0,823	0,448	false	true	null	null	UPTREND	0
29/01/2002	0,97	0,98	0,98	0,98	0,9248	0,8291	0,3508	false	false	null	null	UPTREND	0
30/01/2002	0,98	0,98	0,98	0,98	0,9317	0,835	0,3486	false	false	null	null	UPTREND	0
31/01/2002	1	1	1	1,01	0,9402	0,8415	0,3881	true	false	null	null	UPTREND	0
01/02/2002	0,98	1	1	1	0,9477	0,8477	0,3812	false	true	null	null	UPTREND	0
04/02/2002	1	1	1	1	0,9542	0,8537	0,3751	false	false	null	null	UPTREND	0
05/02/2002	1	1	1	1	0,96	0,8594	0,3284	false	false	null	null	UPTREND	0
06/02/2002	1,09	1,1	1,1	1,1	0,9775	0,8689	0,4945	false	false	null	null	UPTREND	0
07/02/2002	1,1	1,1	1,1	1,1	0,9928	0,8779	0,6389	false	false	null	null	UPTREND	0
08/02/2002	1,1	1,1	1,1	1,1	1,0062	0,8866	0,7644	false	false	null	null	UPTREND	0
11/02/2002	1,1	1,1	1,1	1,1	1,0179	0,895	0,6701	true	false	null	null	UPTREND	0
12/02/2002	1,02	1,03	1,03	1,03	1,0194	0,9003	0,4429	false	true	null	null	UPTREND	0
13/02/2002	1,05	1,06	1,06	1,06	1,0245	0,9066	0,3048	false	false	null	null	UPTREND	0
14/02/2002	1,03	1,06	1,06	1,06	1,0289	0,9126	0,1836	false	true	null	null	UPTREND	0
15/02/2002	1,06	1,06	1,06	1,06	1,0328	0,9184	0,2231	false	false	null	null	UPTREND	0
18/02/2002	1,08	1,08	1,08	1,08	1,0387	0,9247	0,2368	false	false	null	null	UPTREND	0
19/02/2002	1,1	1,15	1,15	1,15	1,0526	0,9335	0,3941	false	false	null	null	UPTREND	0
20/02/2002	1,2	1,26	1,26	1,26	1,0785	0,9463	0,7564	false	false	null	null	UPTREND	0
21/02/2002	1,27	1,27	1,27	1,27	1,1025	0,959	1,0472	true	false	null	null	UPTREND	0
22/02/2002	1,26	1,26	1,26	1,26	1,1222	0,9708	1,139	false	false	null	null	UPTREND	0
25/02/2002	1,25	1,25	1,25	1,28	1,1381	0,9818	0,9806	true	false	null	null	UPTREND	0
26/02/2002	1,25	1,25	1,25	1,25	1,1521	0,9923	0,8201	false	true	null	null	UPTREND	0
27/02/2002	1,27	1,27	1,27	1,27	1,1669	1,0032	0,7395	false	false	null	null	UPTREND	0
28/02/2002	1,27	1,27	1,27	1,27	1,1798	1,0137	0,6891	true	false	null	null	UPTREND	0
01/03/2002	1,26	1,26	1,26	1,26	1,1898	1,0233	0,6243	false	true	null	null	UPTREND	0
04/03/2002	1,27	1,27	1,27	1,27	1,1998	1,033	0,547	false	false	null	null	UPTREND	0
05/03/2002	1,27	1,27	1,27	1,27	1,2086	1,0423	0,479	false	false	null	null	UPTREND	0
06/03/2002	1,27	1,27	1,27	1,27	1,2163	1,0512	0,4401	false	false	null	null	UPTREND	0
07/03/2002	1,28	1,3	1,3	1,3	1,2267	1,061	0,4474	false	false	null	null	UPTREND	0
08/03/2002	1,27	1,27	1,27	1,3	1,2321	1,0692	0,4154	false	false	null	null	UPTREND	0
11/03/2002	1,27	1,28	1,28	1,3	1,2381	1,0774	0,3637	false	true	null	null	UPTREND	0
12/03/2002	1,3	1,3	1,3	1,32	1,2459	1,0862	0,3183	true	false	null	null	UPTREND	0
13/03/2002	1,3	1,3	1,3	1,3	1,2526	1,0946	0,3409	false	false	null	null	UPTREND	0
14/03/2002	1,28	1,28	1,28	1,28	1,256	1,1018	0,2984	false	false	null	null	UPTREND	0
15/03/2002	1,27	1,27	1,27	1,27	1,2578	1,1084	0,1988	false	false	null	null	UPTREND	0
18/03/2002	1,27	1,27	1,27	1,27	1,2593	1,1148	0,1115	false	false	null	null	UPTREND	0
19/03/2002	1,27	1,27	1,27	1,27	1,2607	1,1208	0,0768	false	false	null	null	UPTREND	0
20/03/2002	1,27	1,27	1,27	1,27	1,2618	1,1267	0,0672	false	false	null	null	UPTREND	0
21/03/2002	1,27	1,27	1,27	1,27	1,2628	1,1323	0,0588	false	true	null	null	UPTREND	0
22/03/2002	1,3	1,39	1,39	1,39	1,2787	1,1424	0,3011	false	false	null	null	UPTREND	0
25/03/2002	1,39	1,4	1,4	1,4	1,2939	1,1525	0,5326	false	false	null	null	UPTREND	0
26/03/2002	1,42	1,42	1,42	1,42	1,3097	1,163	0,774	false	false	null	null	UPTREND	0
27/03/2002	1,42	1,45	1,45	1,45	1,3272	1,1743	0,8008	false	false	null	null	UPTREND	0
28/03/2002	1,45	1,45	1,45	1,45	1,3426	1,1851	0,8039	false	false	null	null	UPTREND	0
29/03/2002	1,45	1,45	1,45	1,45	1,356	1,1955	0,766	false	false	null	null	UPTREND	0
01/04/2002	1,45	1,45	1,45	1,45	1,3677	1,2054	0,6715	false	false	null	null	UPTREND	0
02/04/2002	1,45	1,45	1,45	1,45	1,378	1,215	0,5884	false	false	null	null	UPTREND	0
03/04/2002	1,45	1,45	1,45	1,45	1,387	1,2243	0,5154	false	false	null	null	UPTREND	0
04/04/2002	1,45	1,45	1,45	1,45	1,3949	1,2331	0,4513	false	false	null	null	UPTREND	0
05/04/2002	1,45	1,45	1,45	1,45	1,4018	1,2416	0,3952	false	false	null	null	UPTREND	0
08/04/2002	1,45	1,45	1,45	1,46	1,4078	1,2498	0,3459	true	false	null	null	UPTREND	0
09/04/2002	1,45	1,45	1,45	1,45	1,4131	1,2576	0,3028	false	false	null	null	UPTREND	0
10/04/2002	1,45	1,45	1,45	1,45	1,4177	1,2652	0,265	false	false	null	null	UPTREND	0
11/04/2002	1,47	1,47	1,47	1,48	1,4242	1,2732	0,2735	true	false	null	null	UPTREND	0
12/04/2002	1,47	1,47	1,47	1,47	1,43	1,2809	0,2809	false	false	null	null	UPTREND	0
15/04/2002	1,47	1,47	1,47	1,47	1,435	1,2883	0,2874	false	false	null	null	UPTREND	0
16/04/2002	1,47	1,47	1,47	1,47	1,4393	1,2955	0,2516	false	false	null	null	UPTREND	0
17/04/2002	1,6	1,63	1,63	1,63	1,4632	1,3086	0,5514	false	false	null	null	UPTREND	0
18/04/2002	1,63	1,63	1,63	1,65	1,484	1,3212	0,8106	false	false	null	null	UPTREND	0
19/04/2002	1,7	1,7	1,7	1,7	1,511	1,336	1,1727	false	false	null	null	UPTREND	0
22/04/2002	1,7	1,7	1,7	1,7	1,5346	1,3503	1,1694	false	false	null	null	UPTREND	0
23/04/2002	1,7	1,7	1,7	1,7	1,5553	1,364	1,1665	false	false	null	null	UPTREND	0
24/04/2002	1,7	1,7	1,7	1,7	1,5734	1,3772	1,025	false	false	null	null	UPTREND	0
25/04/2002	1,7	1,7	1,7	1,7	1,5892	1,3899	0,8998	false	false	null	null	UPTREND	0
26/04/2002	1,7	1,7	1,7	1,7	1,6031	1,402	0,7893	false	false	null	null	UPTREND	0
29/04/2002	1,65	1,65	1,65	1,7	1,6089	1,4118	0,5896	true	false	null	null	UPTREND	0
30/04/2002	1,63	1,63	1,63	1,65	1,6116	1,4203	0,384	false	false	null	null	UPTREND	0
01/05/2002	1,63	1,63	1,63	1,63	1,6139	1,4285	0,18	false	false	null	null	UPTREND	0
02/05/2002	1,63	1,63	1,63	1,63	1,6159	1,4364	0,1158	false	true	null	null	UPTREND	0
03/05/2002	1,7	1,72	1,72	1,72	1,6289	1,4476	0,2886	true	false	null	null	UPTREND	0
06/05/2002	1,65	1,65	1,65	1,7	1,6315	1,4555	0,3365	false	false	null	null	UPTREND	0
07/05/2002	1,65	1,65	1,65	1,65	1,6338	1,4631	0,2989	false	false	null	null	UPTREND	0
08/05/2002	1,65	1,65	1,65	1,7	1,6359	1,4704	0,116	true	false	null	null	UPTREND	0
09/05/2002	1,65	1,65	1,65	1,65	1,6376	1,4775	0,1015	false	false	null	null	UPTREND	0
10/05/2002	1,65	1,65	1,65	1,65	1,6392	1,4843	0,0888	false	false	null	null	UPTREND	0
13/05/2002	1,65	1,7	1,7	1,7	1,6468	1,4927	0,1818	false	true	null	null	UPTREND	0
14/05/2002	1,7	1,7	1,7	1,7	1,6534	1,5008	0,2631	true	false	null	null	UPTREND	0
15/05/2002	1,67	1,67	1,67	1,67	1,6555	1,5075	0,2718	false	true	null	null	UPTREND	0
16/05/2002	1,7	1,7	1,7	1,7	1,6611	1,515	0,2379	false	false	null	null	UPTREND	0
17/05/2002	1,75	1,75	1,75	1,75	1,6722	1,5242	0,3121	false	false	null	null	UPTREND	0
20/05/2002	1,8	1,82	1,82	1,84	1,6907	1,5358	0,5833	false	false	null	null	UPTREND	0
21/05/2002	1,84	1,84	1,84	1,85	1,7093	1,5478	0,7975	true	false	null	null	UPTREND	0
22/05/2002	1,84	1,84	1,84	1,84	1,7257	1,5592	0,882	false	false	null	null	UPTREND	0
23/05/2002	1,88	1,88	1,88	1,88	1,745	1,5718	0,8952	false	false	null	null	UPTREND	0
24/05/2002	1,88	1,88	1,88	1,88	1,7618	1,5839	0,8663	false	false	null	null	UPTREND	0
27/05/2002	1,85	1,85	1,85	1,9	1,7729	1,5943	0,7802	true	false	null	null	UPTREND	0
28/05/2002	1,85	1,85	1,85	1,85	1,7825	1,6044	0,6225	false	false	null	null	UPTREND	0
29/05/2002	1,8	1,85	1,85	1,85	1,7909	1,614	0,4835	false	true	null	null	UPTREND	0
30/05/2002	1,85	1,85	1,85	1,85	1,7983	1,6232	0,4234	false	false	null	null	UPTREND	0
31/05/2002	1,85	1,85	1,85	1,85	1,8048	1,6321	0,3707	false	false	null	null	UPTREND	0
03/06/2002	1,85	1,87	1,87	1,87	1,8129	1,6415	0,3659	true	false	null	null	UPTREND	0
04/06/2002	1,85	1,85	1,85	1,85	1,8176	1,6496	0,3311	false	false	null	null	UPTREND	0
05/06/2002	1,74	1,74	1,74	1,76	1,8079	1,6532	0,0515	false	false	null	null	UPTREND	0
06/06/2002	1,7	1,7	1,7	1,7	1,7944	1,655	-0,9765	false	false	null	null	UPTREND	-1
07/06/2002	1,7	1,7	1,7	1,7	1,7826	1,6568	-0,5803	false	false	null	null	UPTREND	0
10/06/2002	1,7	1,7	1,7	1,7	1,7723	1,6585	-0,5907	false	false	null	null	UPTREND	0
11/06/2002	1,65	1,65	1,65	1,65	1,757	1,6581	-0,6202	false	false	null	null	UPTREND	0
12/06/2002	1,63	1,67	1,67	1,67	1,7461	1,6586	-0,605	false	true	null	null	DOWNTREND	0
13/06/2002	1,65	1,65	1,65	1,65	1,7341	1,6583	-0,6328	false	false	null	null	DOWNTREND	0
14/06/2002	1,63	1,63	1,63	1,63	1,7211	1,6572	-0,5955	false	false	null	null	DOWNTREND	0
17/06/2002	1,63	1,63	1,63	1,63	1,7097	1,6561	-0,6039	false	false	null	null	DOWNTREND	0
18/06/2002	1,63	1,63	1,63	1,65	1,6997	1,6551	-0,5702	true	false	null	null	DOWNTREND	0
19/06/2002	1,63	1,63	1,63	1,63	1,691	1,6541	-0,4994	false	false	null	null	DOWNTREND	0
20/06/2002	1,63	1,65	1,65	1,65	1,6859	1,6539	-0,3959	false	false	null	null	DOWNTREND	0
21/06/2002	1,6	1,6	1,6	1,65	1,6752	1,6518	-0,4088	true	false	null	null	DOWNTREND	0
24/06/2002	1,6	1,6	1,6	1,6	1,6658	1,6498	-0,42	false	false	null	null	DOWNTREND	0
25/06/2002	1,6	1,6	1,6	1,6	1,6575	1,6478	-0,4711	false	false	null	null	DOWNTREND	0
26/06/2002	1,49	1,49	1,49	1,54	1,6366	1,6416	-0,1617	false	true	null	null	DOWNTREND	0
27/06/2002	1,5	1,5	1,5	1,5	1,6195	1,6361	-0,7579	false	false	null	null	DOWNTREND	0
28/06/2002	1,53	1,53	1,53	1,55	1,6083	1,6319	-0,8129	false	false	null	null	DOWNTREND	0
01/07/2002	1,57	1,57	1,57	1,57	1,6035	1,6295	-0,5233	false	false	null	null	DOWNTREND	0
02/07/2002	1,57	1,57	1,57	1,57	1,5993	1,6272	-0,3357	false	false	null	null	DOWNTREND	0
03/07/2002	1,57	1,57	1,57	1,57	1,5957	1,6249	-0,2108	false	false	null	null	DOWNTREND	0
04/07/2002	1,57	1,57	1,57	1,57	1,5925	1,6228	-0,1844	false	false	null	null	DOWNTREND	0
05/07/2002	1,69	1,71	1,71	1,71	1,6072	1,6262	0,1302	false	false	null	null	DOWNTREND	1
08/07/2002	1,72	1,72	1,72	1,72	1,6213	1,6299	0,4312	false	false	null	null	DOWNTREND	0
09/07/2002	1,72	1,72	1,72	1,72	1,6336	1,6334	0,1717	false	false	null	null	DOWNTREND	0
10/07/2002	1,72	1,72	1,72	1,72	1,6444	1,6368	0,6176	true	false	null	null	DOWNTREND	0
11/07/2002	1,6	1,6	1,6	1,6	1,6389	1,6354	0,2928	false	false	null	null	DOWNTREND	0
12/07/2002	1,6	1,6	1,6	1,6	1,634	1,634	0	false	true	null	null	DOWNTREND	0
15/07/2002	1,65	1,66	1,66	1,66	1,6372	1,635	-1	false	false	null	null	UPTREND	-1
16/07/2002	1,66	1,66	1,66	1,66	1,6401	1,636	0	false	false	null	null	UPTREND	0
17/07/2002	1,66	1,66	1,66	1,66	1,6426	1,6369	0,143	false	false	null	null	UPTREND	1
18/07/2002	1,69	1,69	1,69	1,69	1,6485	1,639	0,1876	false	false	null	null	UPTREND	0
19/07/2002	1,67	1,67	1,67	1,7	1,6512	1,6402	0,185	true	false	null	null	UPTREND	0
22/07/2002	1,57	1,57	1,57	1,67	1,641	1,6375	-0,9363	false	false	null	null	UPTREND	-1
23/07/2002	1,57	1,57	1,57	1,6	1,6322	1,6348	-0,0684	false	false	null	null	UPTREND	0
24/07/2002	1,57	1,57	1,57	1,57	1,6244	1,6323	-0,4455	false	true	null	null	UPTREND	0
25/07/2002	1,62	1,62	1,62	1,62	1,6238	1,6318	-0,2864	false	false	null	null	UPTREND	0
26/07/2002	1,62	1,62	1,62	1,62	1,6234	1,6313	-0,1466	true	false	null	null	UPTREND	0
29/07/2002	1,6	1,6	1,6	1,6	1,6204	1,6301	-0,0658	false	false	null	null	UPTREND	0
30/07/2002	1,58	1,58	1,58	1,58	1,6154	1,6281	-0,1409	false	true	null	null	UPTREND	0
31/07/2002	1,6	1,6	1,6	1,6	1,6135	1,627	-0,1649	false	false	null	null	UPTREND	0
01/08/2002	1,65	1,65	1,65	1,65	1,618	1,6279	-0,0402	false	false	null	null	UPTREND	0
02/08/2002	1,7	1,7	1,7	1,7	1,6283	1,6308	0,2147	true	false	null	null	UPTREND	1
05/08/2002	1,65	1,65	1,65	1,65	1,631	1,6315	0,2918	false	false	null	null	UPTREND	0
06/08/2002	1,65	1,65	1,65	1,65	1,6334	1,6322	0,0654	false	false	null	null	UPTREND	0
07/08/2002	1,55	1,55	1,55	1,55	1,6229	1,629	-0,0236	false	true	null	null	UPTREND	-1
08/08/2002	1,56	1,56	1,56	1,56	1,6151	1,6263	-0,265	false	false	null	null	UPTREND	0
09/08/2002	1,56	1,56	1,56	1,58	1,6082	1,6237	-0,4186	false	false	null	null	UPTREND	0
12/08/2002	1,52	1,6	1,52	1,6	1,5972	1,6196	-0,4812	true	false	null	null	UPTREND	0
13/08/2002	1,52	1,52	1,52	1,52	1,5875	1,6157	-0,458	false	false	null	null	UPTREND	0
14/08/2002	1,52	1,52	1,52	1,52	1,5791	1,612	-0,4837	false	false	null	null	UPTREND	0
15/08/2002	1,52	1,52	1,52	1,52	1,5717	1,6084	-0,4235	false	false	null	null	UPTREND	0
16/08/2002	1,52	1,52	1,52	1,52	1,5652	1,6049	-0,3708	false	false	null	null	UPTREND	0
19/08/2002	1,52	1,52	1,52	1,52	1,5596	1,6016	-0,3246	false	false	null	null	UPTREND	0
20/08/2002	1,52	1,52	1,52	1,52	1,5546	1,5984	-0,2841	false	false	null	null	UPTREND	0
21/08/2002	1,52	1,52	1,52	1,52	1,5503	1,5953	-0,2487	false	false	null	null	UPTREND	0
22/08/2002	1,5	1,55	1,55	1,55	1,5503	1,5935	-0,1552	false	true	null	null	DOWNTREND	0
23/08/2002	1,55	1,55	1,55	1,55	1,5502	1,5918	-0,0733	false	false	null	null	DOWNTREND	0
26/08/2002	1,55	1,57	1,57	1,57	1,5527	1,591	0	true	false	null	null	DOWNTREND	0
27/08/2002	1,52	1,52	1,52	1,52	1,5486	1,5882	-1	false	false	null	null	DOWNTREND	0
28/08/2002	1,5	1,5	1,5	1,52	1,5425	1,5847	-0,1282	false	false	null	null	DOWNTREND	0
29/08/2002	1,5	1,5	1,5	1,5	1,5372	1,5814	-0,2578	false	false	null	null	DOWNTREND	0
30/08/2002	1,47	1,47	1,47	1,47	1,5288	1,577	-0,3295	false	false	null	null	DOWNTREND	0
02/09/2002	1,47	1,47	1,47	1,47	1,5215	1,5728	-0,3506	false	false	null	null	DOWNTREND	0
03/09/2002	1,45	1,52	1,52	1,54	1,5213	1,5708	-0,2654	false	true	null	null	DOWNTREND	0
04/09/2002	1,53	1,57	1,57	1,57	1,5274	1,5707	-0,0241	false	false	null	null	DOWNTREND	0
05/09/2002	1,57	1,59	1,59	1,59	1,5352	1,5715	0,2413	false	false	null	null	DOWNTREND	1
06/09/2002	1,6	1,74	1,74	1,74	1,5608	1,5781	0,7411	false	false	null	null	DOWNTREND	0
09/09/2002	1,76	1,8	1,8	1,8	1,5907	1,5868	0,2949	false	false	null	null	DOWNTREND	0
10/09/2002	2,03	2,07	2,07	2,07	1,6506	1,6057	1,9667	false	false	null	null	DOWNTREND	0
11/09/2002	2,16	2,25	2,25	2,27	1,7255	1,631	2,5908	true	false	null	null	DOWNTREND	0
12/09/2002	2,2	2,22	2,22	2,25	1,7873	1,6541	2,9011	false	false	null	null	DOWNTREND	0
13/09/2002	2,2	2,2	2,2	2,2	1,8389	1,6755	2,8027	false	false	null	null	DOWNTREND	0
16/09/2002	2,22	2,22	2,22	2,22	1,8866	1,6969	2,4631	false	false	null	null	DOWNTREND	0
17/09/2002	2,15	2,15	2,15	2,22	1,9195	1,7146	2,0746	true	false	null	null	DOWNTREND	0
18/09/2002	2,05	2,05	2,05	2,15	1,9358	1,7278	1,5618	false	false	null	null	DOWNTREND	0
19/09/2002	2,05	2,05	2,05	2,05	1,9501	1,7404	1,0432	false	false	null	null	DOWNTREND	0
20/09/2002	1,6	1,6	2	2	1,9563	1,7506	0,8107	false	true	null	null	DOWNTREND	0
23/09/2002	2	2	2	2	1,9618	1,7604	0,4318	false	false	null	null	DOWNTREND	0
24/09/2002	1,95	1,95	1,95	1,95	1,9603	1,7678	0,1704	false	false	null	null	DOWNTREND	0
25/09/2002	1,95	1,95	1,95	1,95	1,959	1,775	0	false	false	null	null	DOWNTREND	0
26/09/2002	1,95	2,02	2,02	2,02	1,9666	1,7846	0,081	false	false	null	null	UPTREND	0
27/09/2002	1,6	1,6	2,02	2,02	1,9733	1,7938	0,4245	false	true	null	null	UPTREND	0
30/09/2002	2,02	2,02	2,02	2,02	1,9791	1,8027	0,335	false	false	null	null	UPTREND	0
01/10/2002	2,1	2,1	2,1	2,1	1,9943	1,8143	0,4589	false	false	null	null	UPTREND	0
02/10/2002	2,1	2,1	2,1	2,1	2,0075	1,8255	0,5669	false	false	null	null	UPTREND	0
03/10/2002	2,1	2,1	2,1	2,3	2,019	1,8363	0,661	true	false	null	null	UPTREND	0
04/10/2002	2,06	2,06	2,06	2,1	2,0242	1,8451	0,5162	false	true	null	null	UPTREND	0
07/10/2002	2,08	2,08	2,08	2,08	2,0311	1,8543	0,3936	false	false	null	null	UPTREND	0
08/10/2002	2,07	2,07	2,07	2,09	2,036	1,8627	0,2823	true	false	null	null	UPTREND	0
09/10/2002	2,07	2,07	2,07	2,07	2,0402	1,8709	0,2679	false	true	null	null	UPTREND	0
10/10/2002	2,15	2,15	2,15	2,15	2,054	1,8818	0,3797	false	false	null	null	UPTREND	0
11/10/2002	1,6	1,6	2,3	2,3	2,0847	1,8982	1,1094	false	true	null	null	UPTREND	0
14/10/2002	2,3	2,3	2,3	2,3	2,1116	1,914	1,168	false	false	null	null	UPTREND	0
15/10/2002	1,6	1,6	2,3	2,31	2,1352	1,9291	1,6262	false	true	null	null	UPTREND	0
16/10/2002	2,3	2,3	2,3	2,3	2,1558	1,9437	1,1629	false	false	null	null	UPTREND	0
17/10/2002	2,2	2,22	2,22	2,23	2,1638	1,9545	0,861	false	true	null	null	UPTREND	0
18/10/2002	2,21	2,21	2,21	2,22	2,1696	1,9645	0,5709	false	false	null	null	DOWNTREND	0
21/10/2002	2,18	2,18	2,18	2,18	2,1709	1,973	0,2515	false	false	null	null	DOWNTREND	0
22/10/2002	2,13	2,13	2,13	2,15	2,1658	1,9791	0	false	false	null	null	DOWNTREND	0
23/10/2002	2,03	2,1	2,1	2,1	2,1576	1,9839	-1	false	true	null	null	DOWNTREND	-1
24/10/2002	2,1	2,1	2,1	2,1	2,1504	1,9884	-0,3416	false	false	null	null	DOWNTREND	0
25/10/2002	2,08	2,08	2,08	2,09	2,1416	1,992	-0,4026	false	false	null	null	DOWNTREND	0
28/10/2002	2,02	2,02	2,02	2,02	2,1264	1,9931	-0,5179	false	false	null	null	DOWNTREND	0
29/10/2002	1,97	1,97	1,97	2	2,1068	1,9922	-0,7206	false	false	null	null	DOWNTREND	0
30/10/2002	1,96	1,96	1,96	1,96	2,0885	1,9909	-0,8758	false	false	null	null	DOWNTREND	0
31/10/2002	1,96	1,96	1,96	1,96	2,0724	1,9897	-0,8898	false	false	null	null	DOWNTREND	0
01/11/2002	1,95	1,95	1,95	1,95	2,0571	1,9882	-0,8211	false	false	null	null	DOWNTREND	0
04/11/2002	1,85	1,95	1,95	1,95	2,0437	1,9867	-0,7403	false	false	null	null	DOWNTREND	0
05/11/2002	1,6	1,6	1,95	1,95	2,032	1,9852	-0,4899	false	true	null	null	DOWNTREND	0
06/11/2002	1,95	1,95	1,95	1,95	2,0218	1,9839	-0,5865	false	false	null	null	DOWNTREND	0
07/11/2002	1,93	1,94	1,94	1,94	2,0115	1,9821	-0,5344	false	true	null	null	DOWNTREND	0
08/11/2002	1,95	1,95	1,95	1,95	2,0038	1,9809	-0,4629	true	false	null	null	DOWNTREND	0
11/11/2002	1,93	1,93	1,93	1,93	1,9946	1,9789	-0,4511	false	false	null	null	DOWNTREND	0
12/11/2002	1,92	1,92	1,92	1,92	1,9853	1,9766	-0,4364	false	false	null	null	DOWNTREND	0
13/11/2002	1,9	1,9	1,9	1,9	1,9746	1,9736	-0,4854	false	false	null	null	DOWNTREND	0
14/11/2002	1,82	1,9	1,9	1,95	1,9653	1,9707	-0,1247	false	true	null	null	DOWNTREND	0
15/11/2002	1,83	1,9	1,9	1,9	1,9571	1,9679	-0,4678	false	false	null	null	DOWNTREND	0
18/11/2002	1,92	1,92	1,92	1,92	1,9525	1,966	-0,3578	false	false	null	null	DOWNTREND	0
19/11/2002	1,92	1,92	1,92	1,92	1,9484	1,9642	-0,2808	false	false	null	null	DOWNTREND	0
20/11/2002	1,82	1,9	1,9	1,92	1,9424	1,9617	-0,2458	false	true	null	null	DOWNTREND	0
21/11/2002	1,85	1,89	1,89	1,9	1,9358	1,9589	-0,2774	false	false	null	null	DOWNTREND	0
22/11/2002	1,87	1,87	1,87	1,89	1,9276	1,9554	-0,3466	false	false	null	null	DOWNTREND	0
25/11/2002	1,85	1,87	1,87	1,87	1,9204	1,9521	-0,3656	false	false	null	null	DOWNTREND	0
26/11/2002	1,6	1,6	1,87	1,87	1,9141	1,9488	-0,2171	false	true	null	null	DOWNTREND	0
27/11/2002	1,87	1,87	1,87	1,87	1,9086	1,9457	-0,3165	false	false	null	null	DOWNTREND	0
28/11/2002	1,79	1,85	1,85	1,85	1,9013	1,942	-0,3185	false	true	null	null	DOWNTREND	0
29/11/2002	1,82	1,85	1,85	1,85	1,8949	1,9384	-0,3203	false	false	null	null	DOWNTREND	0
02/12/2002	1,83	1,85	1,85	1,85	1,8892	1,9349	-0,3219	false	false	null	null	DOWNTREND	0
03/12/2002	1,84	1,89	1,89	1,89	1,8893	1,9332	-0,1774	true	false	null	null	DOWNTREND	0
04/12/2002	1,82	1,82	1,82	1,87	1,8807	1,9287	-0,2362	false	false	null	null	DOWNTREND	0
05/12/2002	1,82	1,97	1,97	1,97	1,8918	1,9303	0,1193	false	true	null	null	UPTREND	1
06/12/2002	1,88	1,96	1,96	1,96	1,9004	1,9315	0,1886	false	false	null	null	UPTREND	0
09/12/2002	1,9	1,9	1,9	1,9	1,9003	1,9303	0,3585	false	false	null	null	UPTREND	0
