Date,Open,High,Low,Close,Volume,Adj Close
2004-06-22,2.10,2.19,2.10,2.19,4900,1.90
2004-06-21,2.20,2.20,2.20,2.20,000,1.91
2004-06-18,2.17,2.20,2.17,2.20,11000,1.91
2004-06-17,2.20,2.20,2.14,2.18,4100,1.89
2004-06-16,2.22,2.22,2.20,2.20,12600,1.91
2004-06-15,2.22,2.22,2.22,2.22,500,1.92
2004-06-14,2.20,2.22,2.19,2.22,75700,1.92
2004-06-11,2.24,2.24,2.16,2.23,2500,1.93
2004-06-10,2.18,2.24,2.18,2.24,84800,1.94
2004-06-09,2.20,2.20,2.17,2.17,223900,1.88
2004-06-08,2.20,2.22,2.20,2.20,12600,1.91
2004-06-07,2.20,2.20,2.20,2.20,20000,1.91
2004-06-04,2.15,2.17,2.05,2.17,13500,1.88
2004-06-03,2.20,2.20,2.16,2.16,11500,1.87
2004-06-02,2.18,2.19,2.17,2.19,16400,1.90
2004-06-01,2.18,2.18,2.15,2.15,7200,1.86
2004-05-31,2.15,2.15,2.15,2.15,5000,1.86
2004-05-28,2.20,2.22,2.18,2.18,97800,1.89
2004-05-27,2.15,2.15,2.15,2.15,38300,1.86
2004-05-26,2.15,2.15,2.10,2.10,31500,1.82
2004-05-25,2.13,2.13,2.13,2.13,000,1.85
2004-05-24,2.05,2.13,2.05,2.13,38500,1.85
2004-05-21,2.01,2.03,2.00,2.03,8300,1.76
2004-05-20,2.05,2.05,2.05,2.05,000,1.78
2004-05-19,2.05,2.05,2.05,2.05,000,1.78
2004-05-18,2.05,2.05,2.05,2.05,000,1.78
2004-05-17,2.05,2.05,2.05,2.05,2000,1.78
2004-05-14,2.05,2.08,2.05,2.05,40100,1.78
2004-05-13,2.10,2.12,2.10,2.10,13800,1.82
2004-05-12,2.05,2.10,2.05,2.09,94000,1.81
2004-05-11,2.20,2.20,2.12,2.20,49400,1.91
2004-05-10,2.20,2.20,2.15,2.20,194300,1.91
2004-05-07,2.33,2.33,2.31,2.31,3700,2.00
2004-05-06,2.40,2.40,2.40,2.40,1200,2.08
2004-05-05,2.30,2.40,2.25,2.40,17400,2.08
2004-05-04,2.30,2.35,2.29,2.35,8400,2.04
2004-05-03,2.26,2.30,2.24,2.30,59500,1.99
2004-04-30,2.35,2.35,2.27,2.34,79200,2.03
2004-04-29,2.41,2.44,2.35,2.44,48200,2.11
2004-04-28,2.48,2.49,2.45,2.48,46400,2.15
2004-04-27,2.52,2.60,2.45,2.60,44600,2.25
2004-04-26,2.58,2.58,2.52,2.57,145900,2.23
2004-04-23,2.55,2.55,2.55,2.55,000,2.21
2004-04-22,2.53,2.55,2.52,2.55,13400,2.21
2004-04-21,2.52,2.55,2.50,2.53,98300,2.19
2004-04-20,2.57,2.59,2.50,2.55,153900,2.21
2004-04-19,2.57,2.57,2.55,2.57,264900,2.23
2004-04-16,2.58,2.58,2.56,2.57,31200,2.23
2004-04-15,2.61,2.62,2.58,2.58,38100,2.24
2004-04-14,2.63,2.63,2.61,2.61,10900,2.26
2004-04-13,2.63,2.66,2.63,2.65,43200,2.30
2004-04-12,2.64,2.66,2.60,2.63,23400,2.28
2004-04-09,2.69,2.69,2.69,2.69,000,2.33
2004-04-08,2.69,2.69,2.69,2.69,000,2.33
2004-04-07,2.72,2.72,2.68,2.69,17600,2.33
2004-04-06,2.73,2.75,2.73,2.75,20700,2.38
2004-04-05,2.75,2.75,2.75,2.75,000,2.38
2004-04-02,2.80,2.80,2.75,2.75,27500,2.38
2004-04-01,2.85,2.85,2.80,2.80,17000,2.43
2004-03-31,2.75,2.85,2.75,2.81,108000,2.44
2004-03-30,2.75,2.79,2.75,2.76,45900,2.39
2004-03-29,2.71,2.74,2.69,2.72,45300,2.36
2004-03-26,2.74,2.74,2.68,2.68,27600,2.32
2004-03-25,2.80,2.82,2.76,2.76,52600,2.39
2004-03-24,2.67,2.80,2.67,2.76,186900,2.39
2004-03-23,2.69,2.70,2.66,2.67,83900,2.31
2004-03-22,2.72,2.72,2.65,2.65,43700,2.30
2004-03-19,2.65,2.69,2.65,2.68,208300,2.32
2004-03-18,2.68,2.68,2.62,2.63,321100,2.28
2004-03-17,2.62,2.70,2.62,2.66,120700,2.31
2004-03-16,2.75,2.75,2.65,2.65,73600,2.30
2004-03-15,2.80,2.80,2.70,2.75,108300,2.38
2004-03-12,2.80,2.80,2.74,2.80,107100,2.43
2004-03-11,2.90,2.95,2.78,2.83,108900,2.45
2004-03-10,2.80,2.90,2.72,2.90,176100,2.51
2004-03-09,2.77,2.82,2.75,2.82,195900,2.44
2004-03-08,2.73,2.79,2.72,2.72,113400,2.36
2004-03-05,2.80,2.82,2.75,2.82,47800,2.44
2004-03-04,2.82,2.88,2.82,2.88,8300,2.50
2004-03-03,2.90,2.91,2.85,2.90,35300,2.51
2004-03-02,2.91,2.95,2.88,2.88,93350003200,2.50
2004-03-01,2.84,2.92,2.84,2.90,365619814400,2.51
2004-02-27,2.84,2.88,2.81,2.84,214500,2.46
2004-02-26,2.90,2.90,2.89,2.90,5900,2.51
2004-02-25,2.90,2.95,2.90,2.90,19000,2.51
2004-02-24,2.94,3.00,2.94,2.94,52900,2.55
2004-02-23,2.94,2.98,2.88,2.94,157400,2.55
2004-02-20,2.94,2.94,2.94,2.94,000,2.55
2004-02-19,2.94,2.94,2.88,2.94,84900,2.55
2004-02-18,2.88,2.90,2.85,2.88,20300,2.50
2004-02-17,2.89,2.95,2.85,2.89,26700,2.50
2004-02-16,2.90,2.90,2.86,2.90,36900,2.51
2004-02-13,2.85,2.95,2.85,2.85,31600,2.47
2004-02-12,2.85,2.88,2.80,2.85,35300,2.47
2004-02-11,2.85,2.87,2.80,2.85,25800,2.47
2004-02-10,2.90,2.90,2.70,2.90,250300,2.51
2004-02-09,2.85,2.90,2.80,2.85,80600,2.47
2004-02-06,2.85,2.95,2.75,2.85,168900,2.47
2004-02-05,2.95,3.00,2.95,2.95,20700,2.56
2004-02-04,3.05,3.12,3.05,3.05,215100,2.64
2004-02-03,3.12,3.12,3.07,3.12,18700,2.70
2004-02-02,3.06,3.10,3.05,3.06,81000,2.65
2004-01-30,3.20,3.20,3.15,3.20,23800,2.77
2004-01-29,3.20,3.25,3.10,3.20,46400,2.77
2004-01-28,3.30,3.30,3.30,3.30,000,2.86
2004-01-27,3.30,3.36,3.25,3.30,135200,2.86
2004-01-26,3.34,3.40,3.22,3.34,91400,2.89
2004-01-23,3.30,3.40,3.25,3.30,542100,2.86
2004-01-22,3.28,3.35,3.19,3.28,374000,2.84
2004-01-21,3.25,3.25,3.02,3.25,250100,2.82
2004-01-20,3.05,3.08,3.00,3.05,170500,2.64
2004-01-19,3.03,3.04,2.95,3.03,92200,2.63
2004-01-16,3.00,3.01,2.95,3.00,135600,2.60
2004-01-15,3.00,3.00,2.93,3.00,129300,2.60
2004-01-14,2.99,3.02,2.91,2.99,130000,2.59
2004-01-13,2.98,2.98,2.92,2.98,86900,2.58
2004-01-12,2.90,3.05,2.90,2.90,169500,2.51
2004-01-09,3.05,3.05,2.97,3.05,458900,2.64
2004-01-08,2.98,3.05,2.97,2.98,105800,2.58
2004-01-07,3.00,3.03,2.92,3.00,135200,2.60
2004-01-06,3.03,3.08,2.96,3.03,630700,2.63
2004-01-05,2.90,2.90,2.90,2.90,000,2.51
2004-01-02,2.92,3.02,2.92,2.92,466000,2.53
2004-01-01,2.90,2.90,2.90,2.90,000,2.51
2003-12-31,2.90,2.96,2.90,2.90,109600,2.51
2003-12-30,2.91,2.97,2.87,2.91,332200,2.52
2003-12-29,2.90,2.93,2.82,2.90,583800,2.51
2003-12-26,2.90,2.90,2.82,2.90,10500,2.51
2003-12-25,2.87,2.87,2.87,2.87,000,2.49
2003-12-24,2.87,2.87,2.83,2.87,89300,2.49
2003-12-23,2.80,2.80,2.76,2.80,17800,2.43
2003-12-22,2.73,2.75,2.70,2.73,440300,2.37
2003-12-19,2.71,2.81,2.71,2.71,43900,2.35
2003-12-18,2.80,2.83,2.80,2.80,69200,2.43
2003-12-17,2.82,2.82,2.80,2.82,8300,2.44
2003-12-16,2.75,2.80,2.75,2.75,15200,2.38
2003-12-15,2.75,2.81,2.75,2.75,43800,2.38
2003-12-12,2.79,2.79,2.64,2.79,46000,2.42
2003-12-11,2.73,2.73,2.60,2.73,215200,2.37
2003-12-10,2.70,2.82,2.60,2.70,153800,2.34
2003-12-09,2.80,3.05,2.80,2.80,563900,2.43
2003-12-08,3.00,3.00,3.00,3.00,000,2.60
2003-12-05,3.00,3.00,2.95,3.00,39800,2.60
2003-12-04,2.99,3.05,2.99,2.99,4200,2.59
2003-12-03,3.05,3.06,3.05,3.05,17200,2.64
2003-12-02,3.05,3.05,3.00,3.05,27900,2.64
2003-12-01,2.98,3.05,2.98,2.98,13500,2.58
2003-11-28,3.00,3.03,2.98,3.00,65800,2.60
2003-11-27,3.03,3.03,2.90,3.03,14400,2.63
2003-11-26,2.95,2.95,2.89,2.95,37000,2.56
2003-11-25,2.90,2.95,2.90,2.90,69500,2.51
2003-11-24,2.90,2.95,2.86,2.90,21900,2.51
2003-11-21,2.80,2.84,2.71,2.80,19600,2.43
2003-11-20,2.79,2.80,2.73,2.79,11000,2.42
2003-11-19,2.75,2.78,2.75,2.75,21900,2.38
2003-11-18,2.78,2.84,2.78,2.78,27500,2.41
2003-11-17,2.83,2.83,2.83,2.83,1800,2.45
2003-11-14,2.70,2.70,2.70,2.70,000,2.34
2003-11-13,1.60,2.75,1.60,2.70,142900,2.34
2003-11-12,2.73,2.80,2.70,2.73,13600,2.37
2003-11-11,2.80,2.85,2.77,2.80,42700,2.43
2003-11-10,2.80,2.84,2.77,2.80,257100,2.43
2003-11-07,2.85,2.90,2.80,2.85,43700,2.47
2003-11-06,2.86,2.86,2.86,2.86,000,2.48
2003-11-05,1.60,2.98,1.60,2.86,65800,2.48
2003-11-04,2.98,2.98,2.95,2.98,24100,2.58
2003-11-03,3.00,3.00,2.90,3.00,33700,2.60
2003-10-31,3.00,3.10,3.00,3.00,69300,2.60
2003-10-30,3.03,3.32,3.00,3.03,38900,2.63
2003-10-29,3.29,3.30,3.05,3.29,252100,2.85
2003-10-28,3.00,3.01,2.90,3.00,38900,2.60
2003-10-27,2.90,2.95,2.85,2.90,8500,2.51
2003-10-24,2.85,2.90,2.85,2.85,15700,2.47
2003-10-23,2.85,2.85,2.80,2.85,1700,2.47
2003-10-22,2.85,2.90,2.85,2.85,1372000,2.47
2003-10-21,2.90,2.90,2.81,2.90,106200,2.51
2003-10-20,2.82,2.84,2.80,2.82,150200,2.44
2003-10-17,2.78,2.80,2.78,2.78,8300,2.41
2003-10-16,2.75,2.78,2.75,2.75,2800,2.38
2003-10-15,2.87,2.91,2.87,2.87,120800,2.49
2003-10-14,2.74,2.74,2.74,2.74,000,2.37
2003-10-13,2.74,2.74,2.74,2.74,000,2.37
2003-10-10,1.60,2.74,1.60,2.74,5200,2.37
2003-10-09,2.75,2.75,2.72,2.75,15500,2.38
2003-10-08,2.74,2.74,2.74,2.74,5400,2.37
2003-10-07,2.70,2.76,2.70,2.70,4400,2.34
2003-10-06,2.75,2.75,2.74,2.75,5000,2.38
2003-10-03,2.75,2.75,2.70,2.75,397300,2.38
2003-10-02,2.60,2.60,2.60,2.60,000,2.25
2003-10-01,1.60,2.65,1.60,2.60,88500,2.25
2003-09-30,1.60,2.65,1.60,2.60,15000,2.25
2003-09-29,2.68,2.68,2.68,2.68,20200,2.32
2003-09-26,2.65,2.65,2.65,2.65,1300,2.30
2003-09-25,2.67,2.67,2.67,2.67,10300,2.31
2003-09-24,2.67,2.67,2.67,2.67,11500,2.31
2003-09-23,2.67,2.67,2.67,2.67,000,2.31
2003-09-22,1.60,2.65,1.60,2.65,24000,2.30
2003-09-19,1.60,2.67,1.60,2.67,40000,2.31
2003-09-18,2.65,2.65,2.64,2.65,21800,2.30
2003-09-17,2.65,2.65,2.63,2.65,617100,2.30
2003-09-16,2.60,2.60,2.60,2.60,000,2.25
2003-09-15,1.60,2.63,1.60,2.60,20900,2.25
2003-09-12,2.68,2.70,2.68,2.68,26400,2.32
2003-09-11,2.67,2.70,2.66,2.67,10900,2.31
2003-09-10,2.61,2.61,2.61,2.61,000,2.26
2003-09-09,1.60,2.64,1.60,2.61,129500,2.26
2003-09-08,2.61,2.61,2.61,2.61,3300,2.26
2003-09-05,2.61,2.62,2.60,2.61,32800,2.26
2003-09-04,1.60,2.60,1.60,2.60,3800,2.25
2003-09-03,2.60,2.60,2.58,2.60,197600,2.25
2003-09-02,2.50,2.50,2.50,2.50,2000,2.17
2003-09-01,2.45,2.45,2.45,2.45,000,2.12
2003-08-29,1.60,2.55,1.60,2.45,119700,2.12
2003-08-28,2.59,2.59,2.58,2.59,23900,2.24
2003-08-27,2.56,2.56,2.53,2.56,46000,2.22
2003-08-26,2.53,2.53,2.50,2.53,61300,2.19
2003-08-25,2.55,2.55,2.50,2.55,26200,2.21
2003-08-22,2.57,2.57,2.50,2.57,7800,2.23
2003-08-21,2.50,2.52,2.50,2.50,3700,2.17
2003-08-20,2.50,2.50,2.48,2.50,15400,2.17
2003-08-19,2.59,2.59,2.59,2.59,7300,2.24
2003-08-18,2.55,2.55,2.55,2.55,000,2.21
2003-08-15,1.60,2.55,1.60,2.55,3000,2.21
2003-08-14,2.55,2.57,2.55,2.55,3500,2.21
2003-08-13,2.50,2.53,2.50,2.50,9600,2.17
2003-08-12,2.50,2.57,2.50,2.50,11000,2.17
2003-08-11,2.61,2.61,2.61,2.61,3000,2.26
2003-08-08,2.60,2.60,2.60,2.60,29900,2.25
2003-08-07,2.56,2.56,2.48,2.56,28800,2.22
2003-08-06,2.48,2.48,2.47,2.48,10000,2.15
2003-08-05,2.47,2.48,2.45,2.47,73900,2.14
2003-08-04,2.47,2.47,2.47,2.47,118200,2.14
2003-08-01,2.47,2.47,2.30,2.47,94600,2.14
2003-07-31,2.30,2.30,2.20,2.30,127300,1.99
2003-07-30,2.18,2.20,2.18,2.18,30400,1.89
2003-07-29,2.15,2.17,2.12,2.15,15500,1.86
2003-07-28,2.10,2.15,2.09,2.10,34700,1.82
2003-07-25,2.16,2.17,2.16,2.16,23000,1.87
2003-07-24,2.17,2.17,2.17,2.17,50000,1.88
2003-07-23,2.20,2.22,2.20,2.20,24300,1.91
2003-07-22,2.25,2.25,2.25,2.25,000,1.95
2003-07-21,1.60,2.30,1.60,2.25,15300,1.95
2003-07-18,2.30,2.30,2.30,2.30,2500,1.99
2003-07-17,2.28,2.28,2.15,2.28,81600,1.98
2003-07-16,2.18,2.20,2.15,2.18,26000,1.89
2003-07-15,2.20,2.20,2.20,2.20,2800,1.91
2003-07-14,2.20,2.25,2.20,2.20,42800,1.91
2003-07-11,2.26,2.35,2.26,2.26,23300,1.96
2003-07-10,2.35,2.35,2.35,2.35,16000,2.04
2003-07-09,2.40,2.40,2.40,2.40,000,2.08
2003-07-08,1.60,2.40,1.60,2.40,24700,2.08
2003-07-07,2.55,2.55,2.38,2.55,58500,2.21
2003-07-04,2.37,2.40,2.35,2.37,26700,2.05
2003-07-03,2.40,2.46,2.40,2.40,2700,2.08
2003-07-02,2.49,2.50,2.49,2.49,5600,2.16
2003-07-01,2.39,2.45,2.35,2.39,130100,2.07
2003-06-30,2.50,2.70,2.50,2.50,78300,2.17
2003-06-27,2.68,2.68,2.68,2.68,1700,2.32
2003-06-26,2.54,2.75,2.54,2.54,228700,2.20
2003-06-25,2.75,2.75,2.75,2.75,1800,2.38
2003-06-24,2.75,2.75,2.75,2.75,2000,2.38
2003-06-23,2.75,2.78,2.71,2.75,16800,2.38
2003-06-20,2.79,2.80,2.68,2.79,58500,2.42
2003-06-19,2.80,2.80,2.70,2.80,3600,2.43
2003-06-18,2.70,2.80,2.70,2.70,13600,2.34
2003-06-17,2.80,2.80,2.65,2.80,36100,2.43
2003-06-16,2.70,2.70,2.70,2.70,000,2.34
2003-06-13,1.60,2.72,1.60,2.70,20000,2.34
2003-06-12,2.76,2.79,2.76,2.76,9600,2.39
2003-06-11,2.80,2.80,2.80,2.80,20700,2.43
2003-06-10,2.76,2.84,2.75,2.76,16900,2.39
2003-06-09,2.85,2.85,2.85,2.85,000,2.47
2003-06-06,1.60,2.87,1.60,2.85,51900,2.47
2003-06-05,2.70,2.75,2.70,2.70,4500,2.34
2003-06-04,2.70,2.70,2.60,2.70,151900,2.34
2003-06-03,2.59,2.62,2.59,2.59,9800,2.24
2003-06-02,2.58,2.60,2.55,2.58,287100,2.24
2003-05-30,2.52,2.56,2.52,2.52,42800,2.18
2003-05-29,2.55,2.59,2.55,2.55,277400,2.21
2003-05-28,2.60,2.60,2.60,2.60,31500,2.25
2003-05-27,2.60,2.60,2.55,2.60,11900,2.25
2003-05-26,2.52,2.52,2.48,2.52,8700,2.18
2003-05-23,2.45,2.50,2.40,2.45,24800,2.12
2003-05-22,2.32,2.45,2.32,2.32,48900,2.01
2003-05-21,2.40,2.40,2.40,2.40,30000,2.08
2003-05-20,2.36,2.42,2.36,2.36,23600,2.05
2003-05-19,2.53,2.62,2.53,2.53,20300,2.19
2003-05-16,2.60,2.60,2.60,2.60,10600,2.25
2003-05-15,2.60,2.60,2.60,2.60,3000,2.25
2003-05-14,2.60,2.60,2.55,2.60,4800,2.25
2003-05-13,2.60,2.60,2.60,2.60,1700,2.25
2003-05-12,2.62,2.70,2.62,2.62,1600,2.27
2003-05-09,2.70,2.70,2.70,2.70,7800,2.34
2003-05-08,2.70,2.70,2.70,2.70,1100,2.34
2003-05-07,2.74,2.80,2.74,2.74,130100,2.37
2003-05-06,2.78,2.78,2.77,2.78,26400,2.41
2003-05-05,2.70,2.70,2.70,2.70,000,2.34
2003-05-02,2.70,2.70,2.70,2.70,3700,2.34
2003-05-01,2.70,2.70,2.70,2.70,000,2.34
2003-04-30,1.60,2.70,1.60,2.70,7500,2.34
2003-04-29,2.70,2.80,2.70,2.70,32100,2.34
2003-04-28,2.85,2.89,2.84,2.85,127200,2.47
2003-04-25,2.85,2.87,2.79,2.85,95100,2.47
2003-04-24,2.75,2.81,2.62,2.75,98600,2.38
2003-04-23,2.88,2.91,2.78,2.88,36100,2.50
2003-04-22,2.75,2.76,2.67,2.75,18000,2.38
2003-04-21,2.76,2.76,2.74,2.76,10200,2.39
2003-04-18,2.74,2.74,2.74,2.74,000,2.37
2003-04-17,2.74,2.74,2.74,2.74,000,2.37
2003-04-16,1.60,2.74,1.60,2.74,40700,2.37
2003-04-15,2.69,2.72,2.65,2.69,71700,2.33
2003-04-14,2.61,2.62,2.54,2.61,26600,2.26
2003-04-11,2.55,2.57,2.47,2.55,172400,2.21
2003-04-10,2.45,2.45,2.45,2.45,2500,2.12
2003-04-09,2.49,2.50,2.48,2.49,14800,2.16
2003-04-08,2.50,2.50,2.48,2.50,64800,2.17
2003-04-07,2.50,2.50,2.49,2.50,12900,2.17
2003-04-04,2.46,2.46,2.46,2.46,6800,2.13
2003-04-03,2.46,2.46,2.39,2.46,217400,2.13
2003-04-02,2.40,2.40,2.37,2.40,7000,2.08
2003-04-01,2.40,2.40,2.37,2.40,110300,2.08
2003-03-31,2.37,2.37,2.37,2.37,000,2.05
2003-03-28,1.60,2.37,1.60,2.37,17600,2.05
2003-03-27,2.30,2.30,2.25,2.30,989400,1.99
2003-03-26,2.22,2.23,2.21,2.22,20900,1.92
2003-03-25,2.25,2.25,2.20,2.25,17700,1.95
2003-03-24,2.28,2.28,2.28,2.28,6000,1.98
2003-03-21,2.28,2.28,2.28,2.28,2000,1.98
2003-03-20,2.28,2.40,2.28,2.28,4100,1.98
2003-03-19,2.35,2.35,2.35,2.35,3500,2.04
2003-03-18,2.38,2.38,2.28,2.38,21000,2.06
2003-03-17,2.28,2.28,2.28,2.28,4000,1.98
2003-03-14,2.29,2.30,2.28,2.29,110800,1.98
2003-03-13,2.31,2.31,2.25,2.31,5700,2.00
2003-03-12,2.20,2.20,2.20,2.20,3300,1.91
2003-03-11,2.20,2.30,2.18,2.20,81700,1.91
2003-03-10,2.19,2.35,2.13,2.19,73500,1.90
2003-03-07,2.35,2.50,2.28,2.35,8300,2.04
2003-03-06,2.50,2.50,2.50,2.50,1000,2.17
2003-03-05,2.50,2.50,2.50,2.50,000,2.17
2003-03-04,1.60,2.50,1.60,2.50,3100,2.17
2003-03-03,2.53,2.55,2.39,2.53,91400,2.19
2003-02-28,2.37,2.37,2.30,2.37,12000,2.05
2003-02-27,2.30,2.30,2.27,2.30,98300,1.99
2003-02-26,2.28,2.28,2.24,2.28,607000,1.98
2003-02-25,2.22,2.29,2.22,2.22,27900,1.92
2003-02-24,2.30,2.35,2.30,2.30,10900,1.99
2003-02-21,2.26,2.27,2.24,2.26,89600,1.96
2003-02-20,2.18,2.24,2.18,2.18,5300,1.89
2003-02-19,2.25,2.25,2.18,2.25,29600,1.95
2003-02-18,2.21,2.24,2.20,2.21,10900,1.92
2003-02-17,2.21,2.21,2.21,2.21,2000,1.92
2003-02-14,2.21,2.25,2.20,2.21,25400,1.92
2003-02-13,2.18,2.30,2.18,2.18,35700,1.89
2003-02-12,2.18,2.18,2.10,2.18,163300,1.89
2003-02-11,2.18,2.25,2.10,2.18,94300,1.89
2003-02-10,2.10,2.10,2.10,2.10,10000,1.82
2003-02-07,2.10,2.10,2.10,2.10,7100,1.82
2003-02-06,2.15,2.20,2.15,2.15,2500,1.86
2003-02-05,2.25,2.32,2.25,2.25,49300,1.95
2003-02-04,2.30,2.40,2.27,2.30,89100,1.99
2003-02-03,2.20,2.22,2.14,2.20,1009000,1.91
2003-01-31,2.14,2.15,2.10,2.14,213100,1.85
2003-01-30,2.15,2.15,2.13,2.15,15600,1.86
2003-01-29,2.10,2.12,2.03,2.10,178700,1.82
2003-01-28,2.00,2.10,2.00,2.00,83300,1.73
2003-01-27,1.95,2.04,1.92,1.95,14600,1.69
2003-01-24,1.87,1.87,1.87,1.87,7600,1.62
2003-01-23,1.87,1.91,1.87,1.87,32200,1.62
2003-01-22,1.87,1.87,1.87,1.87,11000,1.62
2003-01-21,1.90,1.94,1.84,1.90,35100,1.65
2003-01-20,1.94,1.94,1.88,1.94,9900,1.68
2003-01-17,1.93,1.95,1.87,1.93,24600,1.67
2003-01-16,2.05,2.08,2.05,2.05,5100,1.78
2003-01-15,2.11,2.12,2.10,2.11,34700,1.83
2003-01-14,2.16,2.26,2.16,2.16,136400,1.87
2003-01-13,2.26,2.26,2.16,2.26,186500,1.96
2003-01-10,2.14,2.20,2.00,2.14,906500,1.85
2003-01-09,2.00,2.01,1.98,2.00,611100,1.73
2003-01-08,1.98,1.98,1.94,1.98,661300,1.72
2003-01-07,1.94,1.96,1.93,1.94,431100,1.68
2003-01-06,1.96,1.96,1.83,1.96,1686000,1.70
2003-01-03,1.82,1.85,1.82,1.82,32800,1.58
2003-01-02,1.85,1.89,1.85,1.85,4300,1.60
2003-01-01,1.85,1.85,1.85,1.85,000,1.60
2002-12-31,1.60,1.85,1.60,1.85,10000,1.60
2002-12-30,1.85,1.85,1.85,1.85,3800,1.60
2002-12-27,1.85,1.85,1.85,1.85,2000,1.60
2002-12-26,1.84,1.85,1.84,1.84,6900,1.59
2002-12-25,1.83,1.83,1.83,1.83,000,1.59
2002-12-24,1.60,1.83,1.60,1.83,1900,1.59
2002-12-23,1.83,1.83,1.83,1.83,2600,1.59
2002-12-20,1.90,1.90,1.75,1.90,3100,1.65
2002-12-19,1.75,1.77,1.75,1.75,4900,1.52
2002-12-18,1.77,1.78,1.77,1.77,126700,1.53
2002-12-17,1.81,1.81,1.81,1.81,7000,1.57
2002-12-16,1.78,1.78,1.78,1.78,18700,1.54
2002-12-13,1.80,1.83,1.77,1.80,522200,1.56
2002-12-12,1.83,1.86,1.83,1.83,8400,1.59
2002-12-11,1.83,1.83,1.83,1.83,30400,1.59
2002-12-10,1.90,1.90,1.85,1.90,6000,1.65
2002-12-09,1.90,1.90,1.90,1.90,14500,1.65
2002-12-06,1.96,1.96,1.88,1.96,18800,1.70
2002-12-05,1.97,1.97,1.82,1.97,1608900,1.71
2002-12-04,1.82,1.87,1.82,1.82,2077900,1.58
2002-12-03,1.89,1.89,1.84,1.89,9100,1.64
2002-12-02,1.85,1.85,1.83,1.85,5500,1.60
2002-11-29,1.85,1.85,1.82,1.85,74000,1.60
2002-11-28,1.85,1.85,1.79,1.85,17300,1.60
2002-11-27,1.87,1.87,1.87,1.87,000,1.62
2002-11-26,1.60,1.87,1.60,1.87,93000,1.62
2002-11-25,1.87,1.87,1.85,1.87,20000,1.62
2002-11-22,1.87,1.89,1.87,1.87,502200,1.62
2002-11-21,1.89,1.90,1.85,1.89,515400,1.64
2002-11-20,1.90,1.92,1.82,1.90,734000,1.65
2002-11-19,1.92,1.92,1.92,1.92,13000,1.66
2002-11-18,1.92,1.92,1.92,1.92,2100,1.66
2002-11-15,1.90,1.90,1.83,1.90,313900,1.65
2002-11-14,1.90,1.95,1.82,1.90,640800,1.65
2002-11-13,1.90,1.90,1.90,1.90,5400,1.65
2002-11-12,1.92,1.92,1.92,1.92,1100,1.66
2002-11-11,1.93,1.93,1.93,1.93,2600,1.67
2002-11-08,1.95,1.95,1.95,1.95,8900,1.69
2002-11-07,1.94,1.94,1.93,1.94,6000,1.68
2002-11-06,1.95,1.95,1.95,1.95,000,1.69
2002-11-05,1.60,1.95,1.60,1.95,2000,1.69
2002-11-04,1.95,1.95,1.85,1.95,108300,1.69
2002-11-01,1.95,1.95,1.95,1.95,3200,1.69
2002-10-31,1.96,1.96,1.96,1.96,1500,1.70
2002-10-30,1.96,1.96,1.96,1.96,2000,1.70
2002-10-29,1.97,2.00,1.97,1.97,6000,1.71
2002-10-28,2.02,2.02,2.02,2.02,1000,1.75
2002-10-25,2.08,2.09,2.08,2.08,2300,1.80
2002-10-24,2.10,2.10,2.10,2.10,1400,1.82
2002-10-23,2.10,2.10,2.03,2.10,165000,1.82
2002-10-22,2.13,2.15,2.13,2.13,103300,1.85
2002-10-21,2.18,2.18,2.18,2.18,2200,1.89
2002-10-18,2.21,2.22,2.21,2.21,310000,1.92
2002-10-17,2.22,2.23,2.20,2.22,89400,1.92
2002-10-16,2.30,2.30,2.30,2.30,000,1.99
2002-10-15,1.60,2.31,1.60,2.30,17000,1.99
2002-10-14,2.30,2.30,2.30,2.30,000,1.99
2002-10-11,1.60,2.30,1.60,2.30,352600,1.99
2002-10-10,2.15,2.15,2.15,2.15,5000,1.86
2002-10-09,2.07,2.07,2.07,2.07,16100,1.79
2002-10-08,2.07,2.09,2.07,2.07,20300,1.79
2002-10-07,2.08,2.08,2.08,2.08,2000,1.80
2002-10-04,2.06,2.10,2.06,2.06,7400,1.79
2002-10-03,2.10,2.30,2.10,2.10,9000,1.82
2002-10-02,2.10,2.10,2.10,2.10,30000,1.82
2002-10-01,2.10,2.10,2.10,2.10,5100,1.82
2002-09-30,2.02,2.02,2.02,2.02,000,1.75
2002-09-27,1.60,2.02,1.60,2.02,9700,1.75
2002-09-26,2.02,2.02,1.95,2.02,12900,1.75
2002-09-25,1.95,1.95,1.95,1.95,1400,1.69
2002-09-24,1.95,1.95,1.95,1.95,23400,1.69
2002-09-23,2.00,2.00,2.00,2.00,000,1.73
2002-09-20,1.60,2.00,1.60,2.00,47000,1.73
2002-09-19,2.05,2.05,2.05,2.05,2200,1.78
2002-09-18,2.05,2.15,2.05,2.05,363400,1.78
2002-09-17,2.15,2.22,2.15,2.15,291000,1.86
2002-09-16,2.22,2.22,2.22,2.22,8200,1.92
2002-09-13,2.20,2.20,2.20,2.20,143000,1.91
2002-09-12,2.22,2.25,2.20,2.22,142100,1.92
2002-09-11,2.25,2.27,2.16,2.25,226900,1.95
2002-09-10,2.07,2.07,2.03,2.07,42800,1.79
2002-09-09,1.80,1.80,1.76,1.80,9600,1.56
